Query,Reciprocal_Rank,Recall@1,Recall@5,Recall@10,Recall@20
"In a room, a boy sitting on a chair slaps another boy sitting on another chair.",0.0256410256410256,0,0,0,0
"In a room, a man sitting in front of a desk is playing a guitar.",0.1428571428571428,0,0,1,1
"In a room, a man stands playing a guitar that is part of an interactive video game he is playing.",0.0714285714285714,0,0,0,1
"In a room, a man uses his hands to rhythmically shake two musical rattles.",0.25,0,1,1,1
"In a shallow pool of water, a man opens an alligator's mouth, preparing to put his hand in.",0.0227272727272727,0,0,0,0
"In a shed, a male has placed a piece of wood between two crates and he attemps to headbutt it.",0.03125,0,0,0,0
"In a show or party a group of people were dancing ,shouting and singing loudly",0.0106382978723404,0,0,0,0
"In a small church setting, people clap and play instruments.",0.1,0,0,1,1
In a small kitchen two young girls are washing dishes.,0.0217391304347826,0,0,0,0
In a snowy area a group of people are practicing their snowboarding skills,0.125,0,0,1,1
"In a sound booth, a man turns a knob, plays a keyboard and then another man punches buttons.",0.3333333333333333,0,1,1,1
In a stable a person shaves the wool of a sheep,0.5,0,1,1,1
In a stainless steel bowl a man stirs coffee beans over a stove while explaining it.,1.0,1,1,1,1
In a store a kid rides a small bike that has training wheels.,0.5,0,1,1,1
In a store people are talking with the staff and looking at pictures.,0.3333333333333333,0,1,1,1
"In a store, two teens attempt to play with a hula hoop.",1.0,1,1,1,1
In a studio a woman is doing ballet moves across the floor with people in the background.,1.0,1,1,1,1
"In a studio, Martial artists prepare to fight each other and demonstrate their skills.",0.0238095238095238,0,0,0,0
"In a studio, several men pose as a film montage starts for their band.",1.0,1,1,1,1
In a swimming pool a girl does a tumble then comes to the side while an unseen female talks to her.,0.04,0,0,0,0
In a theater a group of female dancers walks offstage and the crowd cheers for them.,0.25,0,1,1,1
"In a theater, a choir is shaped liked a Christmas tree singing a song.",0.5,0,1,1,1
"In a time lapse video, people are bringing bags of sand and buckets to and from an excavated area.",1.0,1,1,1,1
"In a track and field event known as hurdling, a group of women compete against each other.",0.2,0,1,1,1
"In a train,an old man is arguing with other people while another person seated close to him is quietly listening.",0.5,0,1,1,1
In a vehicle a boy is seated in a car seat and he plays air drums.,0.3333333333333333,0,1,1,1
In a very large auditorium many people are square dancing to music while someone calls out the moves.,0.0117647058823529,0,0,0,0
"In a video, a senator introduces himself and gives out his personal information.",0.0,0,0,0,0
"In a warehouse setting, a man retrieves shelving parts and commences to assembling a cabinet.",0.3333333333333333,0,1,1,1
In a wooded area but the leaves are off the trees a deer is seen running from the scene.,1.0,1,1,1,1
"In a work out facility, a man picks up free weights and lifts.",0.0104166666666666,0,0,0,0
In a workout facility a couple of women are on various weight machines while one woman is doing front barbell lifts.,0.5,0,1,1,1
"In a workout gym, a man demonstrated how to hold weights and build biceps.",0.1666666666666666,0,0,1,1
In a yard a man is playing drums while music is playing.,0.037037037037037,0,0,0,0
In a yard a person is shoveling snow with a large shovel.,0.0454545454545454,0,0,0,0
"In a yard, a young boy and girl are looking for easter eggs.",1.0,1,1,1,1
"In a zoo,a group of people are watching a lion that is scratching himself and a kid is talking in the background.",1.0,1,1,1,1
In an aquarium a group of fish are swimming back and fro,0.25,0,1,1,1
In an area surrounded with a net a man is practising his baseball throwing skills,1.0,1,1,1,1
In an enclosed space a young man raises an electric guitar which is smashed onto the concrete.,1.0,1,1,1,1
In an office people are learning how to use a new copier.,0.25,0,1,1,1
"In an office with many partition style desks, a man leans back too far in his office chair and tips over.",0.125,0,0,1,1
In an open space two boys fly kites and they do it with great skill.,0.0333333333333333,0,0,0,0
In an outdoor pool a male leans on the board from the pool then raises himself into a handstand.,0.03125,0,0,0,0
In fast motion people are shown moving around doing kitchen renovations.,1.0,1,1,1,1
"In fast motion, someone is polishing a black show while wearing white gloves.",0.5,0,1,1,1
"In front of a boy a man holds his arms down and fingers out, playing a magic trick on the boy.",1.0,1,1,1,1
"In front of a crowd, two people are fencing while standing on a white floor mat.",0.0666666666666666,0,0,0,1
"In front of a crowd, two young men are having a pillow fight at an outdoor gathering and others present are cheering them on.",1.0,1,1,1,1
"In front of a large cheering crowd, a team of dogs runs by on a snowy road pulling a sled guided by a driver.",0.1111111111111111,0,0,1,1
In gym a girl is doing gymnastics and another girl is standing and talking.,0.25,0,1,1,1
"In his bedroom, a boy describes how to play a game using marbles.",0.5,0,1,1,1
In room a man is prepping up to play his guitar but not satisfied with the chord,0.0416666666666666,0,0,0,0
In slow motion a boy runs a hurdle sprint on a track coming toward the camera.,1.0,1,1,1,1
In slow motion a man is pulling back on a bow and arrow,0.3333333333333333,0,1,1,1
In slow motion a teen aged boy jumps over a hurdle and continues to run on the track.,0.3333333333333333,0,1,1,1
In slow motion a woman in blue and black demonstrates the hammer throw.,0.3333333333333333,0,1,1,1
"In slow motion, a girl does a high jump at a track and field event.",0.3333333333333333,0,1,1,1
"In slow motion, a young man jumps a hurdle on a track while running toward the camera.",1.0,1,1,1,1
"In slow motion, two young men are fighting while a referee looks on.",0.1428571428571428,0,0,1,1
In the basket ball court a men playing in the basket ball.,0.1111111111111111,0,0,1,1
In the dark someone is swinging colored lights in circles.,0.1428571428571428,0,0,1,1
"In the dark someone uses a lighted hula hoop while music plays, someone cheers.",1.0,1,1,1,1
In the dark two circular lights can be seen spinning around.,0.5,0,1,1,1
"In the dark, someone twirls a baton lit up on the ends.",0.0588235294117647,0,0,0,1
"In the field,a boy is hitting the baseball and running and people are cheering him.",0.1,0,0,1,1
In the green field ground a small ball is slowing goes to the side of the flag standing .,0.0129870129870129,0,0,0,0
In the group of people one man singing over the mike and other dancing,0.0,0,0,0,0
"In the middle of a living room, a teenage boy does handstand push ups.",0.2,0,1,1,1
In the ocean wave roll in and then someone is shown surfing on a board out in them.,0.3333333333333333,0,1,1,1
"In the start a older man walks past on the basketball court, then another man comes into the frame, and he shoots a free throw.",0.0285714285714285,0,0,0,0
"In the woods, a man and two young boys engage in a pretend hunt using play guns.",0.25,0,1,1,1
"In this home video, the new mother is holding her baby and taking the baby's hand to wave hi",1.0,1,1,1,1
"In what looks like a commercial for a specific flashlight that is very bright, a small child demonstrates the brightness of the light in a field.",1.0,1,1,1,1
In what looks like a touristy place pigeopns are pecking at food from a person's hand.,0.0238095238095238,0,0,0,0
Incrediably loud music plays while a young woman motions with her hands and three screens expressing loneliness and missing someone appear one at  time.,0.1428571428571428,0,0,1,1
Individuals around a small table attempt to bounce an object into plastic cups.,0.3333333333333333,0,1,1,1
Individuals on camels with other people around in a desert area under mostly sunny skies.,0.5,0,1,1,1
"Indoors, a person sneezes then the person wipes their nose with a tissue.",0.125,0,0,1,1
Inn a podium a group of people are putting on a show at the theatre for the audience,0.0476190476190476,0,0,0,0
Inside a gym a young man benchpresses a large amount of weight,0.0,0,0,0,0
Inside a gymnasium two coaches are showing young kids how to play.,0.5,0,1,1,1
Inside a skating stadium a skater begins to demonstrate his or her skills.,0.3333333333333333,0,1,1,1
Inside an auditorium a couple of people engage in sword sparring,0.3333333333333333,0,1,1,1
Inside of a gym multiple lines of individuals are practicing fencing.,0.0909090909090909,0,0,0,1
"Inside of a gym, a man uses an inflatable ball to assist in preforming an advanced push-up.",0.0158730158730158,0,0,0,0
Inside the recording booth edits are made to a vocal track.,0.1666666666666666,0,0,1,1
Instrucktiona are being shown on how to fold a decorative napkin pattern called a four legged sail.,0.1,0,0,1,1
Instructions for preparing an oriental stir fry using a frying pan on a stove top.,0.0476190476190476,0,0,0,0
Intricate fish lure/fly creation using delicate and colorful feathers.,0.0344827586206896,0,0,0,0
It a video of a women arranging grass flowers for decoration.,1.0,1,1,1,1
It appears a man is using a sailboard off a windy beach.,0.125,0,0,1,1
It is a video of a young boy eating watermelon and at the end it says thanks for watching.,0.1,0,0,1,1
It is dark and there is a light down a big hole.,0.0227272727272727,0,0,0,0
It is twilight and people are using gliders and landing on the snow.,0.3333333333333333,0,1,1,1
It is very interesting how the man is intricately painting the face of the kid.,0.1666666666666666,0,0,1,1
It looks like the lady is preparing some cheese in the buckets.,0.0666666666666666,0,0,0,1
It was a putting lazer green reader an can help your putt game,0.0153846153846153,0,0,0,0
It was shown how the oak wood is used to make a cabinet in different process,0.0178571428571428,0,0,0,0
It's a montage of a skate park where individuals do some tricks off a small ramp in greyscale.,0.0217391304347826,0,0,0,0
Its a commercial adverting the latest technology of pool cleaner.,0.25,0,1,1,1
Jamacan music is playing and a man balances on a line tied to a tree.,0.25,0,1,1,1
John is snowboarding while being connected to a parachute at the same time.,0.0131578947368421,0,0,0,0
Jousters are getting trained at their sport in a gym.,0.0526315789473684,0,0,0,1
Just before a sports game the team joins together in a huddle.,0.0333333333333333,0,0,0,0
Kid making a balloon animal swan in a room.,1.0,1,1,1,1
Kids are at a farm fair looking and playing with the animals.,0.25,0,1,1,1
Kids are collecting easter eggs in a basket on the grass.,0.1428571428571428,0,0,1,1
Kids are dancing to a rap song in a garage filled with boxes.,1.0,1,1,1,1
Kids are eating watermelon at a picnic table.,1.0,1,1,1,1
Kids are having fun together on a ice skating rink.,0.1666666666666666,0,0,1,1
Kids are lined up to get in plastic buckets to stomp grapes for wine.,0.0476190476190476,0,0,0,0
Kids are on an ice rink playing an Olympic ice game.,0.0,0,0,0,0
Kids are outside on a soccer field playing a game of soccer.,0.25,0,1,1,1
Kids are playing marbles on a tile floor and one takes a bad shot.,0.5,0,1,1,1
Kids are playing outside and one boy jumps into the pool.,0.5,0,1,1,1
Kids are playing the the care by beating their head and playing with towels,0.0,0,0,0,0
Kids are riding hover boards in a designated area of the mall.,1.0,1,1,1,1
Kids are skating at a competition and one falls.,0.125,0,0,1,1
Kids are talking in park and they are saying stuff.,0.5,0,1,1,1
Kids are watching aquarium while a woman is teaching the kids about fish.,1.0,1,1,1,1
Kids enjoying petting a goat at a petty zoo with a child crying in the background.,0.25,0,1,1,1
Kids feed the animals through a barricade at a petting zoo.,1.0,1,1,1,1
